group,time,pulserate,systolicbloodpressure,diastolicbloodpressure,quaternion,euler,acceleration
20,2019-03-09T19:56:57.131Z,99,105,63,"[0.9801246523857117, 0.13450618088245392, 0.14164619147777557, 0.034644417464733124]","[-15.366838455200195, -16.67734146118164, -1.7831023931503296]","[0.020129501819610596, -0.019480273127555847, 0.06905833631753922]"
20,2019-03-09T19:56:58.138Z,100,105,63,"[0.9800856113433838, 0.1342696100473404, 0.14227187633514404, 0.03409728407859802]","[-15.349576950073242, -16.740276336669922, -1.713285207748413]","[0.01991940476000309, -0.021972939372062683, 0.07200247049331665]"
20,2019-03-09T19:56:59.145Z,101,105,63,"[0.9800671935081482, 0.134177565574646, 0.1425846964120865, 0.033681049942970276]","[-15.346536636352539, -16.769594192504883, -1.6611727476119995]","[0.02086540125310421, -0.022741245105862617, 0.07235640287399292]"
20,2019-03-09T19:57:00.151Z,101,104,62,"[0.8891749978065491, 0.3820672929286957, 0.2240174263715744, 0.11492945998907089]","[-45.94007873535156, -29.091318130493164, -2.1777114868164062]","[0.024047117680311203, 0.04123960807919502, -0.028122644871473312]"
20,2019-03-09T19:57:01.157Z,101,104,62,"[0.903429388999939, 0.42122310400009155, 0.07793187350034714, -0.017699498683214188]","[-50.35175704956055, -7.232791900634766, 5.648024559020996]","[-0.001753948861733079, -0.03591565787792206, 0.09814835339784622]"
20,2019-03-09T19:57:02.162Z,100,103,62,"[0.9826393723487854, 0.16733640432357788, 0.06943794339895248, -0.03995930403470993]","[-19.692665100097656, -7.0705647468566895, 5.886033058166504]","[0.0644395649433136, 0.042744625359773636, 0.08921416103839874]"
20,2019-03-09T19:57:03.169Z,99,102,62,"[0.9779098033905029, 0.1924949437379837, 0.047422148287296295, -0.06625118106603622]","[-22.559173583984375, -3.855658531188965, 8.520763397216797]","[0.08304564654827118, -0.0790218785405159, 0.09880044311285019]"
20,2019-03-09T19:57:04.175Z,97,100,61,"[0.964780867099762, 0.2601577639579773, 0.030058540403842926, -0.024744587019085884]","[-30.26443099975586, -2.5863406658172607, 3.637906312942505]","[0.1529332399368286, 0.07144381105899811, 0.13736900687217712]"
20,2019-03-09T19:57:05.182Z,95,99,61,"[0.9873995780944824, 0.10757923871278763, 0.11177609860897064, -0.031222764402627945]","[-12.981247901916504, -12.357895851135254, 5.033677577972412]","[0.1572987586259842, 0.12293349206447601, 0.013238180428743362]"
20,2019-03-09T19:57:06.187Z,94,98,61,"[0.9443523287773132, 0.29748913645744324, 0.1332327276468277, -0.04413696378469467]","[-36.07037353515625, -13.02503490447998, 9.609200477600098]","[0.1442205309867859, 0.14610102772712708, 0.046433672308921814]"
20,2019-03-09T19:57:07.194Z,93,97,61,"[0.7856156826019287, 0.09798210114240646, 0.46354934573173523, -0.3979068398475647]","[-43.49623107910156, -40.56932830810547, 70.4985580444336]","[0.09148477017879486, -0.13697457313537598, -0.1837003529071808]"
20,2019-03-09T19:57:08.200Z,92,97,61,"[0.7234965562820435, -0.029945217072963715, 0.5558162331581116, -0.40831896662712097]","[-47.18865966796875, -55.96715545654297, 85.00931549072266]","[0.04535803571343422, -0.057685986161231995, -0.23773986101150513]"
20,2019-03-09T19:57:09.207Z,92,97,61,"[0.7136435508728027, 0.03218923881649971, 0.582101583480835, -0.3883741796016693]","[-57.26131820678711, -53.689842224121094, 88.00191497802734]","[0.13519218564033508, 0.04528825357556343, -0.044891469180583954]"
20,2019-03-09T19:57:10.213Z,92,97,61,"[0.7124767899513245, 0.03633933141827583, 0.6045403480529785, -0.35438302159309387]","[-60.98097610473633, -56.68732833862305, 88.13361358642578]","[0.10320611298084259, 0.10875710844993591, -0.007070908322930336]"
20,2019-03-09T19:57:11.220Z,92,98,61,"[0.735896646976471, 0.0712856873869896, 0.593779444694519, -0.3174908459186554]","[-59.429962158203125, -55.96089553833008, 80.41032409667969]","[0.007694421801716089, 0.03274332731962204, -0.11419016867876053]"
20,2019-03-09T19:57:12.227Z,92,98,61,"[0.8710080981254578, -0.10199252516031265, 0.2407892942428589, -0.415888249874115]","[-1.5003727674484253, -30.28449249267578, 51.45306396484375]","[0.10087884217500687, -0.010344907641410828, -0.030258789658546448]"
20,2019-03-09T19:57:13.233Z,92,99,62,"[0.9131829142570496, 0.08819280564785004, 0.2631743848323822, -0.2984261214733124]","[-20.611116409301758, -25.34164047241211, 40.87646484375]","[-0.013868918642401695, -0.0443374365568161, 0.13605326414108276]"
20,2019-03-09T19:57:14.240Z,92,99,62,"[0.9389248490333557, 0.31457754969596863, 0.12945309281349182, 0.05198990926146507]","[-36.910186767578125, -16.0098876953125, -0.964687168598175]","[0.006520848721265793, -0.15969087183475494, 0.051155682653188705]"
20,2019-03-09T19:57:15.246Z,92,101,62,"[0.9563942551612854, 0.26714611053466797, 0.007219361141324043, -0.11785992234945297]","[-30.88500213623047, 2.817941665649414, 13.272111892700195]","[0.07202523946762085, -0.05584702268242836, 0.09992990642786026]"
20,2019-03-09T19:57:16.251Z,92,103,62,"[0.9519543051719666, 0.2854529321193695, 0.031700581312179565, -0.1062774658203125]","[-33.38173294067383, 0.018301280215382576, 12.734916687011719]","[0.033636413514614105, 0.01647869125008583, 0.018952500075101852]"
20,2019-03-09T19:57:17.257Z,92,104,62,"[0.9747970104217529, 0.2025945484638214, -0.04411473125219345, -0.08234153687953949]","[-22.985891342163086, 6.8557305335998535, 8.261148452758789]","[0.01353562343865633, 0.05294308811426163, 0.0617138035595417]"
20,2019-03-09T19:57:18.263Z,92,104,62,"[0.9777790307998657, 0.14795704185962677, 0.07631675899028778, -0.1274072229862213]","[-18.102882385253906, -6.404115200042725, 15.869179725646973]","[0.011214167810976505, 0.0779448002576828, 0.0262215007096529]"
20,2019-03-09T19:57:19.268Z,92,104,62,"[0.9834661483764648, 0.12558449804782867, 0.06018530949950218, -0.11576145887374878]","[-15.188612937927246, -5.123611927032471, 14.110089302062988]","[0.06052907556295395, -0.014051138423383236, 0.10854510962963104]"
20,2019-03-09T19:57:20.275Z,92,104,62,"[0.9816123247146606, 0.13841095566749573, -0.03722842037677765, -0.12607087194919586]","[-15.300897598266602, 6.19928503036499, 13.803635597229004]","[0.11156095564365387, 0.10893058776855469, -0.011445686221122742]"
20,2019-03-09T19:57:21.281Z,92,104,62,"[0.944635808467865, 0.3033704459667206, 0.09660780429840088, -0.07935059815645218]","[-36.43190383911133, -7.72237491607666, 12.148098945617676]","[0.15098324418067932, 0.11084721982479095, 0.03945043310523033]"
20,2019-03-09T19:57:22.288Z,92,104,62,"[0.9661721587181091, 0.23651202023029327, 0.05302819609642029, -0.08809972554445267]","[-27.85467529296875, -3.4854726791381836, 11.284719467163086]","[0.14223608374595642, 0.06932776421308517, 0.12424424290657043]"
20,2019-03-09T19:57:23.294Z,92,104,62,"[0.9442036151885986, 0.31198203563690186, -0.022431176155805588, 0.10316860675811768]","[-36.435787200927734, -1.2614290714263916, -12.056211471557617]","[0.044402576982975006, 0.2257489114999771, 0.13753724098205566]"
20,2019-03-09T19:57:24.300Z,92,104,62,"[0.9008668065071106, 0.3998332619667053, 0.0743156224489212, 0.151821106672287]","[-46.19879913330078, -14.791555404663086, -12.794343948364258]","[0.12119123339653015, 0.1387489140033722, -0.008148428983986378]"
20,2019-03-09T19:57:25.306Z,92,104,62,"[0.3179504871368408, 0.824088454246521, -0.05045817792415619, 0.46608975529670715]","[-122.4658432006836, -47.40127182006836, -34.107879638671875]","[-0.14867189526557922, -0.4166756272315979, 0.17954570055007935]"
20,2019-03-09T19:57:26.312Z,96,112,64,"[0.09063597023487091, 0.8278366923332214, -0.19237178564071655, 0.5190999507904053]","[-141.80911254882812, -55.546791076660156, -46.82979202270508]","[0.07840804010629654, -0.20657433569431305, 0.33246979117393494]"
20,2019-03-09T19:57:27.317Z,96,112,64,"[0.18648545444011688, 0.8503185510635376, -0.14205549657344818, 0.47117093205451965]","[-137.1646728515625, -48.44404220581055, -38.9841423034668]","[0.06221334636211395, -0.005961359012871981, 0.09689440578222275]"
20,2019-03-09T19:57:28.324Z,96,112,64,"[0.3044463098049164, 0.8494126796722412, 0.1457088142633438, 0.40568414330482483]","[-140.58514404296875, -51.06939697265625, 0.04702571779489517]","[0.266745924949646, 0.06252319365739822, 0.16433501243591309]"
20,2019-03-09T19:57:29.330Z,97,112,64,"[0.06744203716516495, 0.8683195114135742, -0.0951446145772934, 0.4820999801158905]","[-158.3456573486328, -55.527732849121094, -24.004819869995117]","[0.16207900643348694, -0.24382689595222473, 0.14063680171966553]"
20,2019-03-09T19:57:30.335Z,97,110,64,"[0.1632290780544281, 0.8726726770401001, 0.028383590281009674, 0.4593398869037628]","[-153.7457275390625, -54.191104888916016, -9.882420539855957]","[0.09677190333604813, -0.19361725449562073, 0.31747281551361084]"
20,2019-03-09T19:57:31.342Z,97,110,64,"[0.14873382449150085, 0.8328213691711426, 0.0986981987953186, 0.5239709615707397]","[-160.46255493164062, -64.43655395507812, 1.1328881978988647]","[0.052223172038793564, -0.5073872208595276, -0.0009907586500048637]"
20,2019-03-09T19:57:32.348Z,97,110,64,"[0.4138813018798828, 0.7174919247627258, 0.432823121547699, 0.35576924681663513]","[-144.72744750976562, -60.31926727294922, 41.267799377441406]","[0.006070281378924847, -0.46447259187698364, 0.018776558339595795]"
20,2019-03-09T19:57:33.353Z,97,110,64,"[0.5312390923500061, 0.6118332743644714, 0.5704670548439026, 0.13421061635017395]","[-128.80003356933594, -50.384254455566406, 60.590545654296875]","[0.01471790298819542, 0.07717430591583252, 0.27213507890701294]"
20,2019-03-09T19:57:34.360Z,97,110,64,"[0.5535568594932556, 0.5794339179992676, 0.5980333685874939, -0.013688942417502403]","[-120.45207977294922, -40.25776672363281, 68.12480926513672]","[0.40693309903144836, 0.2738693952560425, 0.07304669916629791]"
20,2019-03-09T19:57:35.366Z,97,110,64,"[0.5601405501365662, 0.5970391035079956, 0.5582056045532227, -0.134882852435112]","[-112.30142211914062, -27.664064407348633, 67.39570617675781]","[0.5193255543708801, 0.6436404585838318, 0.07932541519403458]"
20,2019-03-09T19:57:36.372Z,99,103,62,"[0.608502984046936, 0.5166468620300293, 0.5699687004089355, -0.19477121531963348]","[-102.17618560791016, -29.498422622680664, 71.6230239868164]","[0.3256552815437317, 0.6678337454795837, -0.038640718907117844]"
20,2019-03-09T19:57:37.379Z,100,102,62,"[0.6080646514892578, 0.4454754889011383, 0.6439294815063477, -0.13101112842559814]","[-107.65933990478516, -41.78805923461914, 79.46060180664062]","[0.31960174441337585, 0.3657013177871704, 0.07065758109092712]"
20,2019-03-09T19:57:38.384Z,100,103,62,"[0.579424262046814, 0.3510807156562805, 0.7327834963798523, -0.06354692578315735]","[-122.65750885009766, -53.568267822265625, 97.93862915039062]","[0.5023666620254517, -0.3460102379322052, -0.04663330689072609]"
20,2019-03-09T19:57:39.391Z,100,103,62,"[0.5623025894165039, 0.1884254813194275, 0.7970931529998779, -0.11381680518388748]","[-130.9825897216797, -58.59696578979492, 124.69969177246094]","[0.22250938415527344, -0.30030161142349243, 0.06325765699148178]"
20,2019-03-09T19:57:40.398Z,100,103,62,"[0.6006014943122864, 0.2233370542526245, 0.7659851908683777, -0.05162450298666954]","[-128.18780517578125, -63.77227020263672, 113.8643569946289]","[0.12595227360725403, -0.5492665767669678, -0.16646181046962738]"
20,2019-03-09T19:57:41.404Z,101,103,62,"[0.5836759209632874, 0.2362053096294403, 0.767381489276886, -0.12105869501829147]","[-122.08368682861328, -56.994136810302734, 112.3409423828125]","[-0.021300211548805237, -0.2852281630039215, 0.026583600789308548]"
20,2019-03-09T19:57:42.408Z,101,103,62,"[0.5721690058708191, 0.27101102471351624, 0.7471224665641785, -0.20244430005550385]","[-113.25568389892578, -48.17898941040039, 107.30542755126953]","[-0.0854969397187233, 0.10211191326379776, 0.008235344663262367]"
20,2019-03-09T19:57:43.414Z,101,103,62,"[0.5506280660629272, 0.24855609238147736, 0.7755579948425293, -0.1831352561712265]","[-120.34562683105469, -49.7337646484375, 114.6973876953125]","[0.055364955216646194, -0.043153971433639526, -0.014746387489140034]"
20,2019-03-09T19:57:44.420Z,101,103,62,"[0.5122073888778687, 0.2629392743110657, 0.7528045773506165, -0.3190484642982483]","[-109.92085266113281, -37.114051818847656, 115.00020599365234]","[0.648425817489624, 0.3301750719547272, -0.21583308279514313]"
20,2019-03-09T19:57:45.427Z,101,103,62,"[0.5381434559822083, 0.29420235753059387, 0.7142446041107178, -0.33719635009765625]","[-103.61799621582031, -34.77284240722656, 107.55033111572266]","[0.28493690490722656, 0.4995620846748352, -0.06551620364189148]"
20,2019-03-09T19:57:46.433Z,101,104,63,"[0.5612603425979614, 0.2412286251783371, 0.7394805550575256, -0.2827794551849365]","[-106.95406341552734, -43.92000198364258, 110.61334228515625]","[0.0539993979036808, 0.41988831758499146, -0.0046470328234136105]"
20,2019-03-09T19:57:47.438Z,101,105,63,"[0.5610935091972351, 0.2049366533756256, 0.7780510783195496, -0.19445182383060455]","[-118.96051788330078, -52.50612258911133, 118.06334686279297]","[0.31593960523605347, 0.20700518786907196, 0.15761037170886993]"
20,2019-03-09T19:57:48.445Z,101,105,63,"[0.5996538400650024, 0.16525796055793762, 0.7742094397544861, -0.11706805229187012]","[-123.7364730834961, -62.85095977783203, 119.71869659423828]","[-0.029609134420752525, 0.010371905751526356, -0.055601198226213455]"
20,2019-03-09T19:57:49.450Z,101,105,63,"[0.5756765007972717, 0.21195819973945618, 0.7833908796310425, -0.09984537214040756]","[-128.38621520996094, -59.27544021606445, 118.95464324951172]","[-0.09307585656642914, 0.13656029105186462, -0.043556176126003265]"
20,2019-03-09T19:57:50.456Z,101,105,63,"[0.5860025882720947, 0.21257911622524261, 0.7655652761459351, -0.15912602841854095]","[-118.04902648925781, -56.05693054199219, 113.5194091796875]","[0.21204537153244019, -0.036693818867206573, -0.1384114921092987]"
20,2019-03-09T19:57:51.463Z,101,105,63,"[0.5877931714057922, 0.21521291136741638, 0.7605472207069397, -0.17248354852199554]","[-115.83248138427734, -55.06954574584961, 112.20223999023438]","[-0.0898388922214508, 0.10448785871267319, 0.061523422598838806]"
20,2019-03-09T19:57:52.468Z,101,105,63,"[0.5789475440979004, 0.2178816795349121, 0.7771161198616028, -0.11592120677232742]","[-124.99624633789062, -58.13615798950195, 116.3964614868164]","[0.4556348919868469, -0.3159196078777313, -0.03312809765338898]"
20,2019-03-09T19:57:53.474Z,101,105,63,"[0.5739291310310364, 0.2695249021053314, 0.7560959458351135, -0.16211281716823578]","[-117.49870300292969, -51.306766510009766, 108.26439666748047]","[-0.08437110483646393, 0.32082027196884155, 0.22322434186935425]"
20,2019-03-09T19:57:54.481Z,101,105,63,"[0.5723278522491455, 0.24846918880939484, 0.7788650989532471, -0.06382077932357788]","[-131.2608642578125, -59.296104431152344, 115.69763946533203]","[-0.1857101172208786, 0.38399583101272583, 0.3001498281955719]"
20,2019-03-09T19:57:55.486Z,101,105,63,"[0.6358633637428284, 0.002982407808303833, 0.7541214227676392, -0.16422498226165771]","[-118.65312957763672, -73.34680938720703, 131.886962890625]","[0.08670680224895477, 0.07921939343214035, 0.08695170283317566]"
20,2019-03-09T19:57:56.491Z,104,116,65,"[0.3562992215156555, -0.41763272881507874, 0.6340952515602112, -0.5445705056190491]","[-111.26936340332031, -65.05545806884766, -160.3850555419922]","[0.08378485590219498, -0.01664145290851593, -0.12542188167572021]"
20,2019-03-09T19:57:57.496Z,104,116,65,"[0.16691403090953827, -0.6659131050109863, 0.404733806848526, -0.6040612459182739]","[-128.8122100830078, -69.9872055053711, -99.65531158447266]","[-0.3215714991092682, -0.18969163298606873, -0.08089157938957214]"
20,2019-03-09T19:57:58.502Z,104,117,65,"[0.046139951795339584, -0.6869524121284485, 0.3679549992084503, -0.6249613165855408]","[-118.42123413085938, -63.20083999633789, -96.6146011352539]","[0.059197720140218735, -0.056869179010391235, 0.0003661857917904854]"
20,2019-03-09T19:57:59.509Z,104,118,66,"[0.01629110425710678, -0.6900720596313477, 0.36329904198646545, -0.6257387399673462]","[-116.59510040283203, -61.09791564941406, -95.58895874023438]","[0.03815881907939911, -0.03099033609032631, -0.018628554418683052]"
20,2019-03-09T19:58:00.515Z,104,117,65,"[0.012056601233780384, -0.6884792447090149, 0.3708357512950897, -0.6231628060340881]","[-116.59133911132812, -60.11319351196289, -95.9557113647461]","[0.03969009220600128, -0.027947908267378807, -0.005239130929112434]"
20,2019-03-09T19:58:01.522Z,103,117,65,"[0.058053337037563324, -0.6979995369911194, 0.43344205617904663, -0.567057728767395]","[-130.4616241455078, -57.34530258178711, -92.00237274169922]","[0.24813374876976013, -0.13909472525119781, 0.17997342348098755]"
20,2019-03-09T19:58:02.528Z,103,117,65,"[0.4648061692714691, -0.11663373559713364, 0.794870138168335, -0.3722004294395447]","[-121.04021453857422, -55.66395950317383, 163.45904541015625]","[0.31830236315727234, 0.21487413346767426, 0.16260024905204773]"
20,2019-03-09T19:58:03.533Z,103,116,65,"[0.5912692546844482, 0.21941696107387543, 0.7742717862129211, -0.05253760516643524]","[-130.9047088623047, -63.19557571411133, 116.96984100341797]","[-0.22520530223846436, -0.12454826384782791, -0.01804954558610916]"
20,2019-03-09T19:58:04.538Z,102,115,64,"[0.5568210482597351, 0.2743906080722809, 0.7829676866531372, -0.04027330502867699]","[-135.61647033691406, -58.194766998291016, 115.79267120361328]","[0.08449901640415192, -0.30592143535614014, 0.014773576520383358]"
20,2019-03-09T19:58:05.545Z,102,113,64,"[0.5249539613723755, 0.44298091530799866, 0.7265542149543762, 0.017616763710975647]","[-135.56387329101562, -51.116397857666016, 95.1531982421875]","[0.5684108734130859, -0.24938592314720154, 0.05422106385231018]"
20,2019-03-09T19:58:06.551Z,102,113,64,"[0.49595028162002563, 0.6091700196266174, 0.5870879888534546, 0.19563469290733337]","[-139.04461669921875, -55.153194427490234, 65.81256103515625]","[0.5354949235916138, -0.014602512121200562, 0.22324992716312408]"
20,2019-03-09T19:58:07.557Z,102,113,64,"[0.5253797769546509, 0.5850600004196167, 0.5666536688804626, 0.2461393177509308]","[-134.21987915039062, -62.058868408203125, 59.66681671142578]","[-0.15930984914302826, 0.10064785182476044, 0.20343968272209167]"
20,2019-03-09T19:58:08.565Z,102,113,64,"[0.5197350978851318, 0.5517545938491821, 0.6128125786781311, 0.22338977456092834]","[-140.2145538330078, -62.06910705566406, 71.43707275390625]","[0.04278641566634178, -0.2716425657272339, 0.2014470100402832]"
20,2019-03-09T19:58:09.572Z,102,113,64,"[0.5418354868888855, 0.5583569407463074, 0.60953289270401, 0.15205800533294678]","[-131.1350860595703, -56.13351821899414, 67.7844009399414]","[0.21233345568180084, -0.14620278775691986, 0.037777699530124664]"
20,2019-03-09T19:58:10.579Z,102,113,64,"[0.5058828592300415, 0.6006705164909363, 0.5832460522651672, 0.20760948956012726]","[-137.71517944335938, -57.089271545410156, 64.55440521240234]","[0.27888476848602295, -0.16772007942199707, 0.13168677687644958]"
20,2019-03-09T19:58:11.585Z,104,100,61,"[0.47896814346313477, 0.6527203917503357, 0.5223075747489929, 0.2678440511226654]","[-139.02000427246094, -58.210811614990234, 53.82963943481445]","[0.2197033166885376, -0.2851077914237976, -0.003921272233128548]"
20,2019-03-09T19:58:12.592Z,104,99,61,"[0.49584874510765076, 0.6349530816078186, 0.5268368721008301, 0.27094563841819763]","[-136.40057373046875, -60.05884552001953, 53.331260681152344]","[-0.16896478831768036, -0.054072726517915726, 0.1927706003189087]"
20,2019-03-09T19:58:13.598Z,104,98,61,"[0.4801425337791443, 0.6717575192451477, 0.48089760541915894, 0.2948600947856903]","[-135.28060913085938, -59.08695602416992, 44.94902420043945]","[-0.3886532783508301, -0.04098469391465187, 0.10301145911216736]"
20,2019-03-09T19:58:14.605Z,105,96,61,"[0.4964291751384735, 0.6506351232528687, 0.5124335289001465, 0.2600845396518707]","[-134.41981506347656, -57.90996170043945, 50.2734489440918]","[-0.15552279353141785, 0.08105385303497314, 0.19303584098815918]"
20,2019-03-09T19:58:15.611Z,106,95,60,"[0.5001152157783508, 0.697261393070221, 0.46514081954956055, 0.21761319041252136]","[-129.29461669921875, -50.23860168457031, 42.36454772949219]","[0.14721937477588654, 0.016993924975395203, 0.38319623470306396]"
20,2019-03-09T19:58:16.617Z,107,95,60,"[0.5038684606552124, 0.6840978860855103, 0.49087077379226685, 0.19280217587947845]","[-129.88197326660156, -49.3286018371582, 47.08716583251953]","[0.3400828540325165, 0.17937259376049042, -0.024547673761844635]"
20,2019-03-09T19:58:17.624Z,108,94,60,"[0.5137681365013123, 0.7230689525604248, 0.4396314024925232, 0.1412018984556198]","[-124.93177032470703, -40.99056625366211, 40.54620361328125]","[0.39454925060272217, 0.03706381469964981, 0.2787526845932007]"
20,2019-03-09T19:58:18.630Z,109,93,60,"[0.5593424439430237, 0.7010009288787842, 0.4349317252635956, 0.08104455471038818]","[-116.83963012695312, -36.88252258300781, 40.46602249145508]","[0.6580986976623535, 0.3267607092857361, -0.02632133662700653]"
20,2019-03-09T19:58:19.636Z,110,92,60,"[0.5627180933952332, 0.7090849280357361, 0.4182547926902771, 0.07489962875843048]","[-115.7989273071289, -35.23557662963867, 38.535850524902344]","[0.4844070374965668, 0.34714633226394653, -0.0633951872587204]"
20,2019-03-09T19:58:20.643Z,110,92,60,"[0.5593197345733643, 0.7312458157539368, 0.36092275381088257, 0.14891554415225983]","[-114.91099548339844, -38.427974700927734, 27.461618423461914]","[0.1504007875919342, 0.16624411940574646, 0.23146183788776398]"
20,2019-03-09T19:58:21.649Z,110,92,60,"[0.8348729014396667, 0.5277445912361145, 0.13421083986759186, 0.08037713915109634]","[-64.6671371459961, -17.995073318481445, 0.44873350858688354]","[0.011995341628789902, 0.5128026604652405, -0.31678062677383423]"
20,2019-03-09T19:58:22.656Z,110,93,60,"[0.6082742810249329, 0.6834160685539246, 0.39018332958221436, 0.10345069319009781]","[-107.63272094726562, -38.03020095825195, 31.150659561157227]","[-0.006360982079058886, 0.5667333602905273, 0.05887267738580704]"
20,2019-03-09T19:58:23.662Z,110,93,60,"[0.5691947937011719, 0.6609220504760742, 0.4701683819293976, 0.13468898832798004]","[-116.77606964111328, -45.501827239990234, 41.90943145751953]","[-0.09730716049671173, 0.3807326555252075, 0.18220676481723785]"
20,2019-03-09T19:58:24.671Z,110,94,60,"[0.5835230946540833, 0.5525533556938171, 0.5886476039886475, 0.08763360977172852]","[-119.2729263305664, -51.61200714111328, 61.990150451660156]","[0.03761479631066322, 0.07571978121995926, 0.278669536113739]"
20,2019-03-09T19:58:25.677Z,110,94,60,"[0.5898129940032959, 0.5375636219978333, 0.5981448888778687, 0.07327190786600113]","[-118.23987579345703, -51.661888122558594, 63.816349029541016]","[0.24666818976402283, 0.11840134114027023, 0.2007318139076233]"
20,2019-03-09T19:58:26.684Z,110,95,60,"[0.5913164019584656, 0.4666637182235718, 0.6550902724266052, 0.058537788689136505]","[-121.73049926757812, -56.03369903564453, 76.03203582763672]","[0.17886269092559814, -0.3435589373111725, 0.15158960223197937]"
20,2019-03-09T19:58:27.694Z,110,96,60,"[0.593686044216156, 0.4608059525489807, 0.6579245328903198, 0.048272207379341125]","[-120.98435974121094, -55.65846633911133, 76.71739959716797]","[0.2688518464565277, -0.16734758019447327, 0.16749326884746552]"
20,2019-03-09T19:58:28.700Z,111,97,61,"[0.5993983149528503, 0.44308704137802124, 0.6665793061256409, 0.008223476819694042]","[-118.40281677246094, -53.74379348754883, 79.1613540649414]","[0.40314868092536926, -0.3431941866874695, -0.19588156044483185]"
20,2019-03-09T19:58:29.707Z,111,97,61,"[0.5802484750747681, 0.4556720554828644, 0.6729167103767395, 0.053459689021110535]","[-125.08513641357422, -56.06156921386719, 80.86360168457031]","[0.3120114207267761, -0.0972854346036911, 0.331019788980484]"
20,2019-03-09T19:58:30.717Z,112,97,60,"[0.5988461971282959, 0.5182502269744873, 0.6050516366958618, 0.08193011581897736]","[-117.31253814697266, -54.0555419921875, 64.31716918945312]","[0.2812545597553253, -0.2194843292236328, -0.02840580604970455]"
20,2019-03-09T19:58:31.723Z,112,96,60,"[0.598790168762207, 0.5212889909744263, 0.5990661382675171, 0.1040576621890068]","[-117.60497283935547, -55.68167495727539, 62.470890045166016]","[0.2932215631008148, -0.21527671813964844, -0.04860229045152664]"
20,2019-03-09T19:58:32.729Z,111,95,60,"[0.611865758895874, 0.49391451478004456, 0.6089155673980713, 0.10435786843299866]","[-115.67437744140625, -58.02045440673828, 63.4578742980957]","[0.13520924746990204, -0.1576019823551178, -0.1714625209569931]"
20,2019-03-09T19:58:33.736Z,111,94,60,"[0.6062122583389282, 0.4878416657447815, 0.6173908114433289, 0.11552402377128601]","[-117.96795654296875, -59.457767486572266, 65.47160339355469]","[0.24876123666763306, -0.2726626694202423, -0.3064775764942169]"
20,2019-03-09T19:58:34.742Z,111,93,60,"[0.5905961990356445, 0.4868672788143158, 0.6314702033996582, 0.12410426139831543]","[-122.99142456054688, -60.08112335205078, 69.86592864990234]","[1.0871175527572632, -0.17040330171585083, -0.3526119887828827]"
20,2019-03-09T19:58:35.749Z,111,92,60,"[0.6057391166687012, 0.5237152576446533, 0.5866692662239075, 0.1209200769662857]","[-115.68583679199219, -56.86580276489258, 58.89307403564453]","[0.5308613777160645, 0.10098792612552643, -0.31780123710632324]"
20,2019-03-09T19:58:36.756Z,111,92,60,"[0.5753092169761658, 0.5992170572280884, 0.518153965473175, 0.20365357398986816]","[-118.0660629272461, -57.16789627075195, 45.490394592285156]","[0.28275951743125916, -0.224880650639534, -0.05699333921074867]"
20,2019-03-09T19:58:37.763Z,111,91,60,"[0.5664469599723816, 0.5951279997825623, 0.5249006748199463, 0.22235079109668732]","[-120.47583770751953, -59.23934555053711, 46.805397033691406]","[0.24144387245178223, -0.2593687176704407, -0.04397011548280716]"
20,2019-03-09T19:58:38.769Z,112,91,59,"[0.565280556678772, 0.6197567582130432, 0.4993678331375122, 0.2167745679616928]","[-118.86881256103516, -56.43519592285156, 42.55288314819336]","[0.36210620403289795, -0.09164442121982574, 0.05233021453022957]"
20,2019-03-09T19:58:39.775Z,112,89,59,"[0.5565726161003113, 0.6431981325149536, 0.46598997712135315, 0.24367296695709229]","[-118.16075897216797, -56.32277297973633, 36.29037094116211]","[0.2659244239330292, -0.165784552693367, 0.060693781822919846]"
20,2019-03-09T19:58:40.783Z,112,87,59,"[0.5371831655502319, 0.640325665473938, 0.4761989712715149, 0.27322492003440857]","[-122.60222625732422, -59.48747253417969, 38.533714294433594]","[0.4864947199821472, -0.31728672981262207, -0.005685750395059586]"
20,2019-03-09T19:58:41.789Z,112,85,58,"[0.5456466674804688, 0.6308044791221619, 0.48238396644592285, 0.26769599318504333]","[-121.27037811279297, -59.78581237792969, 38.96332550048828]","[0.4470576047897339, -0.349617063999176, 0.24934923648834229]"
20,2019-03-09T19:58:42.797Z,112,84,58,"[0.6038237810134888, 0.5729320049285889, 0.5146519541740417, 0.2056191861629486]","[-111.1955337524414, -58.99583435058594, 41.5133171081543]","[-0.04526427015662193, 0.01763784885406494, 0.1221499815583229]"
20,2019-03-09T19:58:43.803Z,113,83,58,"[0.6095180511474609, 0.5780234336853027, 0.4968162178993225, 0.21806031465530396]","[-108.35269165039062, -59.06209945678711, 36.877437591552734]","[-0.267807275056839, 0.1739104986190796, 0.03904105722904205]"
20,2019-03-09T19:58:44.810Z,113,83,58,"[0.6107610464096069, 0.5737180709838867, 0.5146726965904236, 0.18146823346614838]","[-110.09783172607422, -56.81496047973633, 42.37316131591797]","[-0.398421972990036, 0.17462022602558136, 0.12917575240135193]"
20,2019-03-09T19:58:45.816Z,113,83,58,"[0.6089235544204712, 0.6195833086967468, 0.43599504232406616, 0.23502537608146667]","[-105.06621551513672, -55.30674743652344, 26.508710861206055]","[-0.6647255420684814, 0.32190901041030884, -0.06678061932325363]"
